"Restaurant_Name";"Dining_Rating";"Delivery_Rating";"Dining_Votes";"Delivery_Votes";"Cuisine";"Place_Name";"City";"Best_Seller";"Votes";"Prices"
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";8;350
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;350
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;350
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;350
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;425
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";5;350
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;350
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;350
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";20;350
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;350
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;350
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;425
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";33;245
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;265
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";5;265
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;275
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;265
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";9;255
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;250
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";13;250
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";6;250
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";12;240
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";63;240
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;250
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";5;240
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;240
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;240
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;240
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";10;240
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";6;250
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";10;250
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;340
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";26;330
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";6;340
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";18;330
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;330
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;330
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";6;340
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;330
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;330
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;330
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;330
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";18;330
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;330
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;320
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;320
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;340
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;350
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;350
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;340
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;340
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;340
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;350
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;340
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";18;350
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";12;340
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";5;340
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";6;340
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;350
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";7;350
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;350
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;350
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";5;350
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";9;350
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;275
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;640
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";28;365
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";17;260
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";6;320
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;320
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;320
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";7;320
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;350
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;350
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;350
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;350
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;105
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;105
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;70
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";17;70
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";103;55
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";15;55
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;50
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";5;50
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;50
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";10;40
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";6;40
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"BESTSELLER";99;250
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;260
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;385
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";7;400
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"BESTSELLER";368;280
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"BESTSELLER";609;230
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"BESTSELLER";168;300
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"BESTSELLER";66;340
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"BESTSELLER";79;370
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";13;350
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";32;350
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";82;250
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;185
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";73;210
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";18;230
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;230
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";8;230
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";15;230
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";48;410
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";28;450
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";7;425
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"BESTSELLER";180;580
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";49;550
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"BESTSELLER";58;600
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;580
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;580
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;425
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";5;230
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;230
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;540
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";6;310
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;310
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;300
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;320
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;300
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";12;180
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";12;180
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;180
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;150
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";37;260
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;260
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;260
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;260
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";6;240
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";5;240
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";7;240
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;320
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;260
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;320
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;260
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";8;250
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"BESTSELLER";78;260
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"BESTSELLER";72;240
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;260
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;250
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";20;200
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";0;200
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";37;220
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";58;210
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";5;210
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";8;220
"Crystal Restaurant & Bar";4.2;3.9;697;0;"Biryani";"Nallakunta";" Hyderabad";"";24;160
"Siddique Kabab Centre";4.4;4.1;732;0;"Chinese";"Tolichowki";" Hyderabad";"MUST TRY";520;432
"Siddique Kabab Centre";4.4;4.1;732;0;"Chinese";"Tolichowki";" Hyderabad";"MUST TRY";151;408
"Siddique Kabab Centre";4.4;4.1;732;0;"Chinese";"Tolichowki";" Hyderabad";"BESTSELLER";179;168
"Siddique Kabab Centre";4.4;4.1;732;0;"Chinese";"Tolichowki";" Hyderabad";"MUST TRY";164;396
"Siddique Kabab Centre";4.4;4.1;732;0;"Chinese";"Tolichowki";" Hyderabad";"";82;240
"Siddique Kabab Centre";4.4;4.1;732;0;"Chinese";"Tolichowki";" Hyderabad";"BESTSELLER";93;240
"Siddique Kabab Centre";4.4;4.1;732;0;"Chinese";"Tolichowki";" Hyderabad";"";65;228
"Siddique Kabab Centre";4.4;4.1;732;0;"Chinese";"Tolichowki";" Hyderabad";"MUST TRY";143;108
"Siddique Kabab Centre";4.4;4.1;732;0;"Chinese";"Tolichowki";" Hyderabad";"";55;216
"Siddique Kabab Centre";4.4;4.1;732;0;"Chinese";"Tolichowki";" Hyderabad";"";114;168
"Siddique Kabab Centre";4.4;4.1;732;0;"Chinese";"Tolichowki";" Hyderabad";"";31;324
"Siddique Kabab Centre";4.4;4.1;732;0;"Chinese";"Tolichowki";" Hyderabad";"BESTSELLER";128;108
"Siddique Kabab Centre";4.4;4.1;732;0;"Chinese";"Tolichowki";" Hyderabad";"";35;264
"Siddique Kabab Centre";4.4;4.1;732;0;"Chinese";"Tolichowki";" Hyderabad";"";10;324
"Siddique Kabab Centre";4.4;4.1;732;0;"Chinese";"Tolichowki";" Hyderabad";"MUST TRY";44;108
"Siddique Kabab Centre";4.4;4.1;732;0;"Chinese";"Tolichowki";" Hyderabad";"MUST TRY";64;288
"Siddique Kabab Centre";4.4;4.1;732;0;"Chinese";"Tolichowki";" Hyderabad";"";65;228
"Siddique Kabab Centre";4.4;4.1;732;0;"Chinese";"Tolichowki";" Hyderabad";"";55;216
"Siddique Kabab Centre";4.4;4.1;732;0;"Chinese";"Tolichowki";" Hyderabad";"";35;264
"Siddique Kabab Centre";4.4;4.1;732;0;"Chinese";"Tolichowki";" Hyderabad";"";0;324
"Siddique Kabab Centre";4.4;4.1;732;0;"Chinese";"Tolichowki";" Hyderabad";"";31;324
"Siddique Kabab Centre";4.4;4.1;732;0;"Chinese";"Tolichowki";" Hyderabad";"";10;324
"Siddique Kabab Centre";4.4;4.1;732;0;"Chinese";"Tolichowki";" Hyderabad";"BESTSELLER";164;396
"Siddique Kabab Centre";4.4;4.1;732;0;"Chinese";"Tolichowki";" Hyderabad";"BESTSELLER";151;408
"Siddique Kabab Centre";4.4;4.1;732;0;"Chinese";"Tolichowki";" Hyderabad";"BESTSELLER";520;432
"Siddique Kabab Centre";4.4;4.1;732;0;"Chinese";"Tolichowki";" Hyderabad";"";64;288
"Siddique Kabab Centre";4.4;4.1;732;0;"Chinese";"Tolichowki";" Hyderabad";"";28;240
"Siddique Kabab Centre";4.4;4.1;732;0;"Chinese";"Tolichowki";" Hyderabad";"";0;240
"Siddique Kabab Centre";4.4;4.1;732;0;"Chinese";"Tolichowki";" Hyderabad";"BESTSELLER";143;108
"Siddique Kabab Centre";4.4;4.1;732;0;"Chinese";"Tolichowki";" Hyderabad";"BESTSELLER";128;108
"Siddique Kabab Centre";4.4;4.1;732;0;"Chinese";"Tolichowki";" Hyderabad";"";82;240
"Siddique Kabab Centre";4.4;4.1;732;0;"Chinese";"Tolichowki";" Hyderabad";"BESTSELLER";93;240
"Siddique Kabab Centre";4.4;4.1;732;0;"Chinese";"Tolichowki";" Hyderabad";"";9;228
"Siddique Kabab Centre";4.4;4.1;732;0;"Chinese";"Tolichowki";" Hyderabad";"";114;168
"Siddique Kabab Centre";4.4;4.1;732;0;"Chinese";"Tolichowki";" Hyderabad";"";49;168
"Siddique Kabab Centre";4.4;4.1;732;0;"Chinese";"Tolichowki";" Hyderabad";"";41;168
"Siddique Kabab Centre";4.4;4.1;732;0;"Chinese";"Tolichowki";" Hyderabad";"";0;168
"Siddique Kabab Centre";4.4;4.1;732;0;"Chinese";"Tolichowki";" Hyderabad";"";25;96
"Siddique Kabab Centre";4.4;4.1;732;0;"Chinese";"Tolichowki";" Hyderabad";"";44;108
"Siddique Kabab Centre";4.4;4.1;732;0;"Chinese";"Tolichowki";" Hyderabad";"";848;10
"Siddique Kabab Centre";4.4;4.1;732;0;"Chinese";"Tolichowki";" Hyderabad";"";0;108
"Siddique Kabab Centre";4.4;4.1;732;0;"Chinese";"Tolichowki";" Hyderabad";"";22;168
"Siddique Kabab Centre";4.4;4.1;732;0;"Chinese";"Tolichowki";" Hyderabad";"";20;168
"Siddique Kabab Centre";4.4;4.1;732;0;"Chinese";"Tolichowki";" Hyderabad";"";8;168
"Siddique Kabab Centre";4.4;4.1;732;0;"Chinese";"Tolichowki";" Hyderabad";"BESTSELLER";179;168
"Siddique Kabab Centre";4.4;4.1;732;0;"Chinese";"Tolichowki";" Hyderabad";"";48;108
"Siddique Kabab Centre";4.4;4.1;732;0;"Chinese";"Tolichowki";" Hyderabad";"";30;108
"Shah Ghouse Special Shawarma";4.3;4.1;156;0;"Beverages";"Charminar";" Hyderabad";"MUST TRY";1061;199
"Shah Ghouse Special Shawarma";4.3;4.1;156;0;"Beverages";"Charminar";" Hyderabad";"MUST TRY";1280;145
"Shah Ghouse Special Shawarma";4.3;4.1;156;0;"Beverages";"Charminar";" Hyderabad";"MUST TRY";458;199
"Shah Ghouse Special Shawarma";4.3;4.1;156;0;"Beverages";"Charminar";" Hyderabad";"CHEF'S SPECIAL";305;135
"Shah Ghouse Special Shawarma";4.3;4.1;156;0;"Beverages";"Charminar";" Hyderabad";"MUST TRY";1128;165
"Shah Ghouse Special Shawarma";4.3;4.1;156;0;"Beverages";"Charminar";" Hyderabad";"CHEF'S SPECIAL";206;135
"Shah Ghouse Special Shawarma";4.3;4.1;156;0;"Beverages";"Charminar";" Hyderabad";"MUST TRY";116;200
"Shah Ghouse Special Shawarma";4.3;4.1;156;0;"Beverages";"Charminar";" Hyderabad";"CHEF'S SPECIAL";102;155
"Shah Ghouse Special Shawarma";4.3;4.1;156;0;"Beverages";"Charminar";" Hyderabad";"BESTSELLER";145;75
"Shah Ghouse Special Shawarma";4.3;4.1;156;0;"Beverages";"Charminar";" Hyderabad";"MUST TRY";48;199
"Shah Ghouse Special Shawarma";4.3;4.1;156;0;"Beverages";"Charminar";" Hyderabad";"MUST TRY";17;199
"Shah Ghouse Special Shawarma";4.3;4.1;156;0;"Beverages";"Charminar";" Hyderabad";"MUST TRY";81;155
"Shah Ghouse Special Shawarma";4.3;4.1;156;0;"Beverages";"Charminar";" Hyderabad";"";50;75
"Shah Ghouse Special Shawarma";4.3;4.1;156;0;"Beverages";"Charminar";" Hyderabad";"";18;95
"Shah Ghouse Special Shawarma";4.3;4.1;156;0;"Beverages";"Charminar";" Hyderabad";"";36;140
"Shah Ghouse Special Shawarma";4.3;4.1;156;0;"Beverages";"Charminar";" Hyderabad";"BESTSELLER";18;120
"Shah Ghouse Special Shawarma";4.3;4.1;156;0;"Beverages";"Charminar";" Hyderabad";"";14;110
"Shah Ghouse Special Shawarma";4.3;4.1;156;0;"Beverages";"Charminar";" Hyderabad";"MUST TRY";0;310
"Shah Ghouse Special Shawarma";4.3;4.1;156;0;"Beverages";"Charminar";" Hyderabad";"";7;150
"Shah Ghouse Special Shawarma";4.3;4.1;156;0;"Beverages";"Charminar";" Hyderabad";"";9;300
"Shah Ghouse Special Shawarma";4.3;4.1;156;0;"Beverages";"Charminar";" Hyderabad";"";33;140
"Shah Ghouse Special Shawarma";4.3;4.1;156;0;"Beverages";"Charminar";" Hyderabad";"";6;140
"Shah Ghouse Special Shawarma";4.3;4.1;156;0;"Beverages";"Charminar";" Hyderabad";"";24;90
"Shah Ghouse Special Shawarma";4.3;4.1;156;0;"Beverages";"Charminar";" Hyderabad";"";10;90
"Shah Ghouse Special Shawarma";4.3;4.1;156;0;"Beverages";"Charminar";" Hyderabad";"";0;80
"Shah Ghouse Special Shawarma";4.3;4.1;156;0;"Beverages";"Charminar";" Hyderabad";"";0;190
"Shah Ghouse Special Shawarma";4.3;4.1;156;0;"Beverages";"Charminar";" Hyderabad";"";5;90
"Shah Ghouse Special Shawarma";4.3;4.1;156;0;"Beverages";"Charminar";" Hyderabad";"CHEF'S SPECIAL";0;170
"Shah Ghouse Special Shawarma";4.3;4.1;156;0;"Beverages";"Charminar";" Hyderabad";"";0;150
"Shah Ghouse Special Shawarma";4.3;4.1;156;0;"Beverages";"Charminar";" Hyderabad";"";0;140
"Shah Ghouse Special Shawarma";4.3;4.1;156;0;"Beverages";"Charminar";" Hyderabad";"BESTSELLER";13;130
"Shah Ghouse Special Shawarma";4.3;4.1;156;0;"Beverages";"Charminar";" Hyderabad";"MUST TRY";15;130
"Shah Ghouse Special Shawarma";4.3;4.1;156;0;"Beverages";"Charminar";" Hyderabad";"";0;120
"Shah Ghouse Special Shawarma";4.3;4.1;156;0;"Beverages";"Charminar";" Hyderabad";"";0;120
"Shah Ghouse Special Shawarma";4.3;4.1;156;0;"Beverages";"Charminar";" Hyderabad";"CHEF'S SPECIAL";12;285
"Shah Ghouse Special Shawarma";4.3;4.1;156;0;"Beverages";"Charminar";" Hyderabad";"";0;310
"Shah Ghouse Special Shawarma";4.3;4.1;156;0;"Beverages";"Charminar";" Hyderabad";"";9;300
"Shah Ghouse Special Shawarma";4.3;4.1;156;0;"Beverages";"Charminar";" Hyderabad";"";5;250
"Shah Ghouse Special Shawarma";4.3;4.1;156;0;"Beverages";"Charminar";" Hyderabad";"";6;250
"Shah Ghouse Special Shawarma";4.3;4.1;156;0;"Beverages";"Charminar";" Hyderabad";"CHEF'S SPECIAL";12;285
"Shah Ghouse Special Shawarma";4.3;4.1;156;0;"Beverages";"Charminar";" Hyderabad";"CHEF'S SPECIAL";305;135
"Shah Ghouse Special Shawarma";4.3;4.1;156;0;"Beverages";"Charminar";" Hyderabad";"CHEF'S SPECIAL";206;135
"Shah Ghouse Special Shawarma";4.3;4.1;156;0;"Beverages";"Charminar";" Hyderabad";"CHEF'S SPECIAL";1280;145
"Shah Ghouse Special Shawarma";4.3;4.1;156;0;"Beverages";"Charminar";" Hyderabad";"CHEF'S SPECIAL";102;155
"Shah Ghouse Special Shawarma";4.3;4.1;156;0;"Beverages";"Charminar";" Hyderabad";"CHEF'S SPECIAL";81;155
"Shah Ghouse Special Shawarma";4.3;4.1;156;0;"Beverages";"Charminar";" Hyderabad";"CHEF'S SPECIAL";1128;165
"Shah Ghouse Special Shawarma";4.3;4.1;156;0;"Beverages";"Charminar";" Hyderabad";"CHEF'S SPECIAL";1061;199
"Shah Ghouse Special Shawarma";4.3;4.1;156;0;"Beverages";"Charminar";" Hyderabad";"CHEF'S SPECIAL";458;199
"Shah Ghouse Special Shawarma";4.3;4.1;156;0;"Beverages";"Charminar";" Hyderabad";"";17;199
"Shah Ghouse Special Shawarma";4.3;4.1;156;0;"Beverages";"Charminar";" Hyderabad";"CHEF'S SPECIAL";48;199
